cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,9.07741935483871,259.6645161290323,124.39805387096773,126.01935483870967,-2.5704682252643867,-0.38208903224710694,0.0,117.41612903225807,6.965514901865798,265.6596289701682,0.9991475506423168,0.0005366092186507913,0.00031584013903241005,0.0,0.0,0.0,0.0,155.75483870967741,155.75483870967741,155.75483870967741,8.598320060688781,880.4741935483871,675.2709677419355,475.81290322580645,404.66129032258067
1,27.113636363636363,1043.4,181.68104545454545,122.58636363636364,2.1357556512250992,0.46122826494346353,0.0,130.54545454545453,7.430755163230124,298.2961731445885,0.9994190725186863,0.00031528897404034187,0.00026563850727331716,0.0,0.0,0.0,0.0,151.4409090909091,151.4409090909091,151.4409090909091,8.224208516883369,958.4090909090909,722.4090909090909,524.2409090909091,434.16818181818184
2,16.21951219512195,460.4390243902439,129.6158536585366,113.63414634146342,-1.5938085747689754,-0.9667502190372768,0.0,97.53658536585365,5.998748957586672,181.80992527567508,0.9992678186541518,0.0005282214787609711,0.00020395986708719946,0.0,0.0,0.0,0.0,159.3658536585366,159.3658536585366,159.3658536585366,8.74211430786774,748.9756097560976,603.7073170731708,409.5853658536585,339.390243902439
3,11.736434108527131,469.07751937984494,217.3108527131783,128.30232558139534,-0.07096588769396085,3.3451968360044355,0.0,114.23255813953489,6.978393645574435,242.12997069539045,0.9984191301099549,0.000694021989810983,0.0008868479002341693,0.0,0.0,0.0,0.0,154.14728682170542,154.14728682170542,154.14728682170542,8.599445556113402,854.8837209302326,655.7984496124031,474.90697674418607,379.9767441860465
4,17.0,563.875,112.0,131.25,-1.5723169712096032,-3.9438188862247348,0.0,210.375,9.262543681191042,839.6933264250705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,166.5,166.5,7.119212687878666,1233.5,900.375,643.625,589.875
5,25.791044776119403,874.2686567164179,121.6414263681592,127.0,0.2619717898664686,-1.8760180815229959,0.0,125.90049751243781,7.1301273962190255,290.8225281072301,0.9986767104400961,0.0007111730628139524,0.0006121164970899174,0.0,0.0,0.0,0.0,156.82587064676616,156.82587064676616,156.82587064676616,9.823615485477394,883.2189054726368,692.5820895522388,456.7213930348259,426.49751243781094
6,31.878048780487806,1621.780487804878,227.08536585365854,139.0731707317073,5.919338750974645,1.1102624159109715,0.0,146.82926829268294,8.495946088848115,350.5400360802044,0.9988689403874526,0.0002012025663522211,0.0009298570461951345,0.0,0.0,0.0,0.0,156.609756097561,156.609756097561,156.609756097561,8.878881621474969,1073.1463414634147,783.1951219512196,588.6341463414634,484.5121951219512
7,22.73846153846154,720.8,114.8076923076923,120.23076923076923,-0.6605004055010341,-2.641354222661483,0.0,90.87692307692308,5.52728238625558,176.85468594294477,0.9981081064225025,0.00031258196842892536,0.0015793116090686552,0.0,0.0,0.0,0.0,154.2923076923077,154.2923076923077,154.2923076923077,8.776819560938874,704.5692307692308,564.5692307692308,371.5846153846154,332.9846153846154
8,28.48993288590604,1159.4295302013422,133.18491073825504,137.81879194630872,1.9717805376156397,-2.030288746315372,0.0,137.1006711409396,7.90775232949643,345.90222960408397,0.9993312132464838,0.00014480270735691767,0.0005239840461594089,0.0,0.0,0.0,0.0,161.5771812080537,161.5771812080537,161.5771812080537,8.957444314444556,995.3154362416108,768.1006711409397,510.93959731543623,484.3758389261745
9,35.333333333333336,1858.6666666666667,207.0,127.33333333333333,15.003630738515179,-4.13967689934226,0.0,65.66666666666667,2.4548284541962517,62.797436823891644,0.9990108803165182,0.0009891196834817012,0.0,0.0,0.0,0.0,0.0,175.33333333333334,175.33333333333334,175.33333333333334,15.523149225934118,350.0,367.0,141.0,209.0
10,24.575757575757574,1038.909090909091,229.21818181818182,125.16666666666667,2.8374106098288387,2.6445310300874088,0.0,139.0909090909091,8.004413912327484,324.1634812348758,0.9989731732936796,0.0006044544830878831,0.00042237222323238696,0.0,0.0,0.0,0.0,155.3181818181818,155.3181818181818,155.3181818181818,8.87205241036994,1034.8030303030303,785.469696969697,537.5454545454545,497.25757575757575
11,26.289915966386555,949.1638655462185,147.4810924369748,123.89075630252101,1.0693452278930766,-0.8586021295132162,0.0,111.9453781512605,6.4343981839405355,253.7804973071094,0.9990951037571955,0.0003997041084191685,0.0005051921343853652,0.0,0.0,0.0,0.0,156.3403361344538,156.3403361344538,156.3403361344538,8.999764269220483,814.8613445378152,636.5210084033613,420.39915966386553,394.4621848739496
12,18.298780487804876,667.7073170731708,168.315,123.0548780487805,0.017380506816820657,0.7283179443900989,0.0,130.21951219512195,7.535946102667733,310.93768891496575,0.9992984734724224,0.00035905763716886175,0.0003424688904087915,0.0,0.0,0.0,0.0,156.6890243902439,156.6890243902439,156.6890243902439,8.592383695124713,961.0426829268292,737.7256097560976,496.9634146341463,464.0792682926829
13,9.488215488215488,298.16498316498314,147.35185185185185,124.5016835016835,-1.9904437469557874,0.55603178714457,0.0,127.04377104377105,7.293469801311744,290.9835825885451,0.9993046664389866,0.0002377317845362125,0.00045760177647703753,0.0,0.0,0.0,0.0,157.013468013468,157.013468013468,157.013468013468,9.205624974270156,921.5690235690236,702.3333333333334,492.07744107744105,429.4915824915825
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,150.0,10.007375241246208,640.2935223117156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,167.5,167.5,7.475186104218362,1232.0,933.0,446.5,785.5
