cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,8.811538461538461,250.6076923076923,122.87267961538463,126.28076923076924,-2.633754695133241,-0.43302817919288566,0.0,116.3076923076923,6.900153731241155,263.86226463313113,0.9991774323328354,0.0005552506570410323,0.0002673170101236664,0.0,0.0,0.0,0.0,154.43076923076924,154.43076923076924,154.43076923076924,8.479534609561819,869.2961538461539,663.1769230769231,468.88461538461536,400.41153846153844
1,26.134078212290504,972.8826815642458,181.12754189944135,121.29608938547486,1.732408236755673,0.6223507866339828,0.0,131.81564245810057,7.500769622382089,304.8513086125026,0.9993292157102669,0.00031402361722349104,0.0003567606725096446,0.0,0.0,0.0,0.0,152.6759776536313,152.6759776536313,152.6759776536313,8.880294077167738,969.1620111731844,730.2793296089385,528.7486033519554,440.41340782122904
2,15.357142857142858,438.1190476190476,131.36607142857142,113.04761904761905,-1.676102671567496,-0.8274974848206611,0.0,100.02380952380952,6.178126711679156,209.4941421969997,0.9994352970025263,0.00015805487430132093,0.0004066481231723143,0.0,0.0,0.0,0.0,151.83333333333334,151.83333333333334,151.83333333333334,7.408816502936431,793.1666666666666,633.4761904761905,419.7857142857143,373.3809523809524
3,10.777272727272727,382.9818181818182,194.62272727272727,125.00909090909092,-0.8116264101607916,2.5000440219051314,0.0,117.93181818181819,7.048464493679825,249.3688552456529,0.9987801841338753,0.0006349302106868563,0.0005848856554379231,0.0,0.0,0.0,0.0,155.95,155.95,155.95,8.383356020302916,876.3545454545455,675.0045454545455,487.3772727272727,388.97727272727275
4,17.0,563.875,112.0,131.25,-1.5723169712096032,-3.9438188862247348,0.0,203.0,8.85646441289836,832.0802837894369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.25,166.25,166.25,6.905188297634764,1199.0,877.0,616.625,582.375
5,26.10810810810811,849.418918918919,106.32432432432432,126.77027027027027,-0.033858876624991346,-2.53998639417685,0.0,127.33783783783784,7.350120849792651,317.79368380805136,0.9986075837445622,0.0006613434419705276,0.0007310728134673,0.0,0.0,0.0,0.0,157.77027027027026,157.77027027027026,157.77027027027026,9.883523282630327,889.5675675675676,696.4459459459459,457.31081081081084,432.2567567567568
6,33.06896551724138,1694.7586206896551,195.74137931034483,138.82758620689654,5.1703821939305845,-0.16654985498343985,0.0,125.93103448275862,7.234885774239378,289.70016563917846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.44827586206895,168.44827586206895,168.44827586206895,9.160992677705842,858.9310344827586,683.8275862068965,414.17241379310343,444.7586206896552
7,26.0,834.9555555555555,117.66111111111111,119.26666666666667,0.029822166370791138,-2.6466037210014255,0.0,128.13333333333333,6.652205004917051,265.81984914940193,0.9989873924261977,0.0004135471043915942,0.000599060469410672,0.0,0.0,0.0,0.0,145.86666666666667,145.86666666666667,145.86666666666667,7.9874789975919205,854.9555555555555,673.5111111111111,461.9111111111111,393.0444444444444
8,25.79605263157895,918.7236842105264,128.75034013157895,130.09868421052633,0.5222998507435248,-1.6054232274227702,0.0,118.46052631578948,7.011200490963909,261.79287533128667,0.998176048435888,0.0006215982741220512,0.0012023532899899743,0.0,0.0,0.0,0.0,156.98026315789474,156.98026315789474,156.98026315789474,9.673742891806398,889.5197368421053,682.7697368421053,474.2105263157895,415.3092105263158
9,37.0,2094.0,223.0,127.5,14.051132875006436,-2.861737654318816,0.0,24.0,1.3292712355212355,18.32394276019849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,138.5,138.5,7.058397683397683,171.5,178.0,86.5,85.0
