cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
10,22.254901960784313,963.5882352941177,235.31176470588235,128.4313725490196,2.5400722149314907,3.1024486966957605,0.0,98.52941176470588,5.84663220571578,198.1708773976233,0.9995011292771071,0.0003354169247555927,0.00016345379813729745,0.0,0.0,0.0,0.0,153.01960784313727,153.01960784313727,153.01960784313727,9.358210837468103,744.5098039215686,576.7843137254902,394.5882352941176,349.921568627451
11,23.793939393939393,810.8363636363637,142.04545454545453,121.66060606060606,0.28015203317288234,-0.7934131580651922,0.0,134.27878787878788,7.693539227295819,329.6392400759675,0.9993199143024876,0.00013729577548983913,0.0005427899220225406,0.0,0.0,0.0,0.0,162.92727272727274,162.92727272727274,162.92727272727274,9.052816863332573,973.8848484848485,759.0727272727273,500.4848484848485,473.4
12,17.30952380952381,597.7619047619048,147.02380952380952,124.25396825396825,-0.6982884382832977,-0.0648935798359745,0.0,127.52380952380952,7.677437898967085,296.89102633486243,0.9992162063869101,0.0005548991154094081,0.00022889449768051032,0.0,0.0,0.0,0.0,157.62698412698413,157.62698412698413,157.62698412698413,8.583313821734688,975.7380952380952,742.9285714285714,509.92063492063494,465.8174603174603
13,9.358885017421603,293.7212543554007,147.39895470383274,124.62020905923345,-2.007190948705712,0.5683633818007003,0.0,116.20557491289199,6.560820435304423,265.4131902316815,0.999011169813916,0.00042503963846795596,0.000563790547615964,0.0,0.0,0.0,0.0,153.31358885017423,153.31358885017423,153.31358885017423,8.980591689846491,839.780487804878,654.0243902439024,435.1567944250871,404.62369337979095
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,148.5,6.937002615615782,378.7075727041991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5,193.5,193.5,7.158996048750627,989.0,817.5,333.0,656.0
15,21.774193548387096,605.0806451612904,85.95161290322581,127.25806451612904,-1.6500317555633146,-2.9438318119433036,0.0,119.7741935483871,7.45354024692555,293.26440908225163,0.9998540793801454,5.919074054069077e-05,8.672987931390962e-05,0.0,0.0,0.0,0.0,159.93548387096774,159.93548387096774,159.93548387096774,8.04897840101092,925.0,703.5967741935484,477.7096774193548,447.2903225806452
16,10.251497005988025,353.1377245508982,180.22952095808384,124.03892215568862,-1.1797649947236908,1.9154926832309056,0.0,129.59281437125748,7.31560439868854,298.0870049569293,0.9992666020212735,0.00024460469186699056,0.0004887932868596319,0.0,0.0,0.0,0.0,157.26646706586826,157.26646706586826,157.26646706586826,9.175875199072529,929.9071856287425,711.3473053892216,496.15269461077844,433.7544910179641
17,29.41176470588235,1265.9411764705883,145.98529411764707,136.88235294117646,3.533718122752911,-2.1032449358293763,0.0,138.55882352941177,7.771441773374099,312.8730903414217,0.9994176474327285,0.00022417819288230736,0.00035817437438919256,0.0,0.0,0.0,0.0,162.11764705882354,162.11764705882354,162.11764705882354,11.255221099408045,1000.6176470588235,759.9705882352941,549.1764705882352,451.44117647058823
18,9.173913043478262,231.04347826086956,90.94565217391305,127.84782608695652,-3.3127458233853435,-1.843941407090417,0.0,117.22826086956522,6.457296154972523,252.16692435202495,0.999133606457198,0.00036155840133825516,0.0005048351414637717,0.0,0.0,0.0,0.0,154.68478260869566,154.68478260869566,154.68478260869566,10.1697214371217,818.5108695652174,633.9565217391304,434.95652173913044,383.55434782608694
19,32.75,1612.5,180.75,133.1875,6.623862647113595,-1.687791780508505,0.0,151.8125,8.952242888481113,327.71056646551443,0.997676500717735,0.00023020257826887662,0.0020932967039962043,0.0,0.0,0.0,0.0,149.8125,149.8125,149.8125,7.357436063923702,1135.5625,828.875,633.1875,502.375
