cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,9.81074168797954,271.2097186700767,113.24770690537085,126.09462915601023,-2.7265035066718,-0.9248527479816312,0.0,122.24040920716112,7.12490050358176,283.0203957177276,0.9992295532918976,0.0004738828253538794,0.0002965638827485913,0.0,0.0,0.0,0.0,154.1457800511509,154.1457800511509,154.1457800511509,8.589961028570746,906.1969309462916,689.8567774936062,487.86700767263426,418.3299232736573
1,21.4177897574124,796.9811320754717,178.39889487870622,122.30727762803234,0.8199870130901568,0.8943541488408506,0.0,119.45822102425876,7.0342132485065445,270.0573058532429,0.9989826723012517,0.0005057010955348152,0.0005116266032134363,0.0,0.0,0.0,0.0,155.3989218328841,155.3989218328841,155.3989218328841,8.549724049010122,881.9568733153639,678.8436657681941,483.68194070080864,398.27493261455527
2,27.348341232227487,1035.222748815166,136.4492971563981,130.72748815165878,1.3834895809624705,-1.591557473844902,0.0,127.54739336492891,7.297017494553539,294.1734290567059,0.9988163806452723,0.00040771635277386814,0.000775903001953762,0.0,0.0,0.0,0.0,158.6350710900474,158.6350710900474,158.6350710900474,9.352035133384897,917.9431279620853,712.7417061611375,477.6943127962085,440.24881516587675
3,11.08838383838384,402.3181818181818,195.2717171717172,125.21969696969697,-0.7193991162867578,2.4878641708516502,0.0,119.69444444444444,6.902545470191154,274.0036960989034,0.9990838145366453,0.00043872014307813606,0.00047746532027651716,0.0,0.0,0.0,0.0,154.49747474747474,154.49747474747474,154.49747474747474,8.820417671841323,879.3535353535353,678.0,458.44191919191917,420.91161616161617
4,34.77777777777778,2021.888888888889,191.94444444444446,136.11111111111111,11.670951551535472,-3.385615411481094,0.0,113.88888888888889,6.85348435601009,205.70270845248544,0.9979035639412999,0.0019217330538085255,0.00017470300489168416,0.0,0.0,0.0,0.0,152.11111111111111,152.11111111111111,152.11111111111111,7.069749113916109,894.6666666666666,682.3333333333334,516.7777777777778,377.8888888888889
5,14.9,479.0,116.1,126.0,-1.9903687675982293,-3.895731407191228,0.0,129.8,6.771912877316187,395.54145901153555,0.999912510936133,8.748906386701663e-05,0.0,0.0,0.0,0.0,0.0,167.4,167.4,167.4,11.673220854760656,949.8,823.1,342.8,607.0
6,22.225,691.65,116.1609375,118.675,-0.7608902428773286,-2.45686448068259,0.0,114.725,7.068972749067752,272.0200202583936,0.9998661474000115,4.5872823919035344e-05,8.797977606960886e-05,0.0,0.0,0.0,0.0,163.15,163.15,163.15,8.206972891971807,873.1625,673.15,442.9625,430.2
7,32.121212121212125,1613.378787878788,190.0,137.28787878787878,5.827206173838751,-0.8303082091487985,0.0,146.12121212121212,8.428191177189222,353.01844122519026,0.9986442778860186,0.0005682696508864938,0.0007874524630949719,0.0,0.0,0.0,0.0,153.8181818181818,153.8181818181818,153.8181818181818,9.296841106019542,1053.6969696969697,783.1818181818181,556.3181818181819,497.3787878787879
8,10.202,324.65,150.45132,124.038,-1.819596225435461,0.6374576187421714,0.0,124.216,7.014825391681514,274.3892936529987,0.9992249982533195,0.0003245893550950192,0.000450412391585576,0.0,0.0,0.0,0.0,155.84,155.84,155.84,9.290997998735472,895.19,686.64,483.694,411.496
9,24.170212765957448,1043.159574468085,230.3340425531915,128.0,2.9056316331036647,2.671846289177184,0.0,116.37234042553192,7.077269159003409,272.4883164898237,0.9992441935824558,0.0004982771910971329,0.0002575292264471935,0.0,0.0,0.0,0.0,151.39361702127658,151.39361702127658,151.39361702127658,7.851406767478288,896.6595744680851,691.3191489361702,467.9574468085106,428.70212765957444
10,21.371111111111112,701.0577777777778,124.86955933333333,125.66,-0.5714315222598412,-1.3175285826525207,0.0,120.03111111111112,7.0516984517256756,278.61604448269287,0.9989586613278133,0.00047099407027714074,0.000570344601909588,0.0,0.0,0.0,0.0,152.10444444444445,152.10444444444445,152.10444444444445,8.526038621681128,887.1977777777778,675.1288888888889,472.0511111111111,415.14666666666665
11,28.84516129032258,1225.409677419355,184.6741935483871,130.08709677419355,3.057583212992019,0.19367074909587276,0.0,126.04838709677419,7.321433810681043,303.05931989777787,0.9989276966963655,0.0003763432957035173,0.0006959600079310287,0.0,0.0,0.0,0.0,153.25806451612902,153.25806451612902,153.25806451612902,8.530939196351461,917.9451612903226,695.3741935483871,507.9548387096774,409.99032258064517
