cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,9.324324324324325,249.36216216216215,101.60810810810811,126.0972972972973,-3.0378132801825646,-1.3867843371174757,0.0,123.36756756756756,7.313397017604825,291.166822899558,0.999020625924857,0.0006345109958198077,0.00034486307932323016,0.0,0.0,0.0,0.0,154.0,154.0,154.0,8.68057214706782,928.3189189189189,698.8864864864864,497.13513513513516,431.1837837837838
1,21.326283987915406,801.429003021148,181.01809667673714,122.30513595166163,0.8820114996553584,1.0055758476414693,0.0,121.2356495468278,7.007234855214643,270.1900983554133,0.9994045082870615,0.0003277016428203333,0.0002677900701181564,0.0,0.0,0.0,0.0,154.30513595166164,154.30513595166164,154.30513595166164,8.353515170202575,896.1601208459215,688.7432024169184,488.6827794561934,407.4773413897281
2,23.232815964523283,814.6319290465632,139.03759800443459,125.95787139689578,0.19912538676052627,-0.903241857850884,0.0,123.11973392461198,7.1481605822489485,280.4836070571875,0.9985316804901163,0.0006193919022368119,0.00084892760764688,0.0,0.0,0.0,0.0,156.38137472283813,156.38137472283813,156.38137472283813,9.156729760886662,887.5188470066519,685.7250554323725,475.02882483370286,412.490022172949
3,12.030674846625766,474.0674846625767,214.13865030674845,127.5398773006135,-0.09726513631251756,3.1926346569918946,0.0,116.71779141104294,6.7231287134157265,258.03329794308024,0.999299945770887,0.0002025992468479235,0.0004974549822651131,0.0,0.0,0.0,0.0,155.88957055214723,155.88957055214723,155.88957055214723,8.957218747229785,847.2944785276073,659.5950920245399,443.1963190184049,404.09815950920245
4,35.125,2101.125,194.0625,137.25,11.016242187285822,-2.9718729142425877,0.0,205.625,12.521736173724594,855.0611633970741,0.9997795414462081,0.0002204585537918871,0.0,0.0,0.0,0.0,0.0,191.875,191.875,191.875,11.516059710573863,1558.375,1242.875,782.625,775.75
5,12.0,351.0,117.0,126.25,-2.7465382220763557,-3.7031138212021935,0.0,181.5,9.811359125604671,500.90843395300345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.125,166.125,166.125,7.614286084954959,1211.625,892.625,620.75,590.875
6,18.21212121212121,530.7878787878788,119.78219696969697,115.5909090909091,-1.434417387811108,-1.5111959263897894,0.0,149.66666666666666,8.375666330240215,363.2300136828358,0.9993920481764847,0.0001701714807358925,0.0004377803427793583,0.0,0.0,0.0,0.0,161.42424242424244,161.42424242424244,161.42424242424244,9.171613707872497,1096.4545454545455,832.5454545454545,563.3787878787879,533.0757575757576
7,32.410714285714285,1652.3392857142858,200.86607142857142,136.625,6.181502694216697,-0.42125053789866385,0.0,102.875,6.571435568265092,228.3777742967171,0.9993015779337935,0.0006341640532549639,6.425801295150905e-05,0.0,0.0,0.0,0.0,162.42857142857142,162.42857142857142,162.42857142857142,7.69144522692561,841.9107142857143,674.8928571428571,432.8392857142857,409.07142857142856
8,10.638349514563107,360.3398058252427,176.94577669902912,123.52669902912622,-1.1980100348797489,1.7459040405870674,0.0,118.41747572815534,6.8444328435101704,272.07999237220184,0.9991849319180188,0.00037330511270965237,0.00044176296927155446,0.0,0.0,0.0,0.0,155.84223300970874,155.84223300970874,155.84223300970874,8.896356200517546,866.5752427184466,669.9199029126214,447.32766990291265,419.247572815534
9,25.547619047619047,1094.8809523809523,229.1357142857143,126.85714285714286,3.1714389714087075,2.486982279685006,0.0,147.0,8.568029608910567,346.2620293752108,0.9988560186840122,0.0004957634996549737,0.0006482178163327681,0.0,0.0,0.0,0.0,151.32142857142858,151.32142857142858,151.32142857142858,9.185069188992593,1070.0357142857142,789.1428571428571,577.8333333333334,492.20238095238096
10,23.596153846153847,724.1987179487179,101.41727564102564,126.71153846153847,-0.7785247347991177,-2.46855732792628,0.0,120.5576923076923,6.844869166346213,264.7775590959244,0.9994031760896837,0.0001584188546609948,0.0004384050556553035,0.0,0.0,0.0,0.0,158.07692307692307,158.07692307692307,158.07692307692307,9.22300593046215,870.8461538461538,676.0512820512821,465.8397435897436,405.0064102564103
11,28.758842443729904,1212.453376205788,184.05144694533763,129.62379421221866,2.987882332159307,0.19296042533122176,0.0,123.2315112540193,6.942164697322876,273.29271242619507,0.9991119684797701,0.0003977938548702985,0.0004902376653596345,0.0,0.0,0.0,0.0,155.53376205787782,155.53376205787782,155.53376205787782,9.347733242709634,887.9903536977492,679.1800643086817,481.1254019292605,406.86495176848877
12,28.171314741035857,1125.1394422310757,135.85897768924303,134.18725099601593,1.920792022169074,-1.8718305387545437,0.0,121.82470119521912,7.126468279094921,281.8946223810236,0.9993841206584078,0.00032317553769364534,0.00029270380389858204,0.0,0.0,0.0,0.0,151.601593625498,151.601593625498,151.601593625498,7.965320723011586,919.0438247011953,709.5776892430279,474.7808764940239,444.2629482071713
13,32.0,1388.0,175.0,127.0,16.908626465532663,-6.695555389389146,0.0,122.0,11.68867924528302,208.78043787824848,0.9919289749798225,0.0,0.008071025020177562,0.0,0.0,0.0,0.0,124.0,124.0,124.0,8.49056603773585,1239.0,800.0,698.0,541.0
14,22.952380952380953,733.968253968254,115.38888888888889,120.25396825396825,-0.56922306145634,-2.7062664779097467,0.0,137.04761904761904,7.939910948360642,328.0741956169537,0.9981033939335867,0.0006785227892664324,0.0012180832771469256,0.0,0.0,0.0,0.0,152.55555555555554,152.55555555555554,152.55555555555554,9.022383050486827,1007.6507936507936,745.8730158730159,534.3650793650794,473.2857142857143
15,10.282097649186257,315.85714285714283,136.87315262206147,125.84086799276673,-2.107270477076784,0.05657516118310504,0.0,120.75587703435805,7.082168808682388,285.5676023765843,0.9989122584494841,0.0004725441662102465,0.0006151973843056451,0.0,0.0,0.0,0.0,152.89511754068715,152.89511754068715,152.89511754068715,8.637829276027574,880.6582278481013,668.5244122965642,484.2061482820977,396.4520795660036
