cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,9.094936708860759,260.5854430379747,124.61517943037974,126.1613924050633,-2.563077746910327,-0.37393999350837176,0.0,117.11392405063292,6.948276359640385,263.7859694848277,0.9991467464648199,0.0005295913347777258,0.0003236622004022828,0.0,0.0,0.0,0.0,156.04746835443038,156.04746835443038,156.04746835443038,8.634773294599386,878.9462025316456,674.5284810126582,473.92721518987344,405.0189873417722
1,27.5873786407767,1087.626213592233,184.52184466019418,124.1116504854369,2.3653617086571037,0.5060842316176994,0.0,130.0873786407767,7.373598319322315,300.793563891708,0.9994725056127804,0.00028399473888559895,0.00024349964833391265,0.0,0.0,0.0,0.0,151.51941747572815,151.51941747572815,151.51941747572815,8.186922749930044,951.1310679611651,719.0970873786408,519.8834951456311,431.247572815534
2,16.21951219512195,460.4390243902439,129.6158536585366,113.63414634146342,-1.5938085747689754,-0.9667502190372768,0.0,119.21951219512195,7.31474480362123,231.85608833567778,0.998960193353295,0.0007686764560884298,0.00027113019061659495,0.0,0.0,0.0,0.0,155.1219512195122,155.1219512195122,155.1219512195122,8.612376131327245,926.7073170731708,699.4878048780488,530.1463414634146,396.5609756097561
3,11.817204301075268,489.4731182795699,224.5548387096774,128.70967741935485,0.14723634204953523,3.625058148672953,0.0,110.33333333333333,6.661162785945122,231.7873653079243,0.9988482257670996,0.0005116518502428425,0.0006401223826575143,0.0,0.0,0.0,0.0,156.08602150537635,156.08602150537635,156.08602150537635,8.467935091160086,810.2150537634409,639.010752688172,441.35483870967744,368.86021505376345
4,17.0,563.875,112.0,131.25,-1.5723169712096032,-3.9438188862247348,0.0,115.375,6.255991537084283,210.2905474519296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149.125,149.125,149.125,8.086467101852307,819.25,642.75,450.875,368.375
5,25.707207207207208,867.0945945945946,123.32644144144145,126.62612612612612,0.2520200780379848,-1.7787418679463802,0.0,124.13513513513513,7.067612340613591,297.5684486195942,0.9987959778204466,0.0005233653395902923,0.0006806568399630303,0.0,0.0,0.0,0.0,156.45495495495496,156.45495495495496,156.45495495495496,9.169201489613982,872.4549549549549,679.0855855855856,456.06756756756755,416.3873873873874
6,31.951219512195124,1628.5121951219512,227.09756097560975,139.8780487804878,5.882736272519636,1.1336513356026938,0.0,155.8780487804878,8.91060564719068,364.03511288717823,0.9974240150752934,0.0018617203674099127,0.000714264557296641,0.0,0.0,0.0,0.0,153.97560975609755,153.97560975609755,153.97560975609755,11.908775827706057,1118.1707317073171,824.4634146341464,605.3658536585366,512.8048780487804
7,22.73846153846154,720.8,114.8076923076923,120.23076923076923,-0.6605004055010341,-2.641354222661483,0.0,113.4,6.878332375051735,249.79164541841715,0.9977252871934332,0.00017630071123344142,0.0020984120953333797,0.0,0.0,0.0,0.0,156.12307692307692,156.12307692307692,156.12307692307692,8.364550140095133,881.5230769230769,672.6153846153846,471.8615384615385,409.66153846153844
8,27.518691588785046,1056.6869158878505,142.43904999999998,130.19158878504672,1.4537917098919009,-1.2959198009083641,0.0,132.0,7.523774963288285,316.34183803810026,0.9993231936666058,0.00018991484726029587,0.0004868914861339465,0.0,0.0,0.0,0.0,160.3177570093458,160.3177570093458,160.3177570093458,9.153558843824923,957.5280373831775,742.4485981308411,494.89252336448595,462.6355140186916
9,35.333333333333336,1858.6666666666667,207.0,127.33333333333333,15.003630738515179,-4.13967689934226,0.0,79.0,4.788012640953817,145.18672073772078,0.9994513031550069,0.0005486968449931413,0.0,0.0,0.0,0.0,0.0,144.33333333333334,144.33333333333334,144.33333333333334,8.026287438052144,501.3333333333333,394.0,282.3333333333333,219.0
10,24.846153846153847,1050.2769230769231,228.6676923076923,125.38461538461539,2.8873216979334604,2.5925654752891822,0.0,113.12307692307692,6.882872802117547,273.0937444261693,0.9993795891917503,0.0005463567228042765,7.405408544553974e-05,0.0,0.0,0.0,0.0,161.24615384615385,161.24615384615385,161.24615384615385,8.014374913525307,886.3692307692307,697.7076923076924,457.0615384615385,429.3076923076923
11,24.12269938650307,854.7116564417178,160.0561963190184,120.28834355828221,0.8374571348728281,-0.09151797976174099,0.0,111.95705521472392,6.429913763817329,253.1572816950602,0.9988894855949628,0.0005120882101867614,0.00059842619485038,0.0,0.0,0.0,0.0,153.83435582822085,153.83435582822085,153.83435582822085,9.432317280674079,803.1901840490798,626.079754601227,416.4233128834356,386.76687116564415
12,15.668965517241379,560.3931034482758,169.58041379310345,124.51724137931035,-0.4797370236424023,1.0296189471508055,0.0,125.86896551724138,7.1502920896073725,285.4773224706433,0.9991424608373164,0.00033442078716872374,0.0005231183755149975,0.0,0.0,0.0,0.0,153.80689655172415,153.80689655172415,153.80689655172415,8.65741689432582,921.0344827586207,703.3241379310344,481.6413793103448,439.39310344827584
13,9.363333333333333,295.7033333333333,148.26666666666668,124.39333333333333,-1.9855562940020088,0.601901256146902,0.0,131.15,7.652836235454709,307.5935672192889,0.9993435563708626,0.00028010374222645345,0.00037633988691090486,0.0,0.0,0.0,0.0,158.52,158.52,158.52,9.0748996193219,963.0033333333333,732.09,507.49,455.5133333333333
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,115.5,6.00334333208349,186.08381091510225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5,109.5,109.5,10.658042744656917,761.0,589.0,476.0,285.0
