cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
10,25.214285714285715,1040.142857142857,226.54285714285714,124.10714285714286,2.873886953493805,2.486932263851273,0.0,115.28571428571429,6.793412551904828,270.5273770379826,0.9990929892128335,0.0003023069965502007,0.0006047037906162487,0.0,0.0,0.0,0.0,151.625,151.625,151.625,8.942052981325121,851.3392857142857,637.6785714285714,456.125,395.2142857142857
11,24.24277456647399,823.2427745664739,141.09537572254337,121.58959537572254,0.31441165480621247,-0.8555836402878709,0.0,138.38728323699422,7.9115021695754715,340.51300236758743,0.9992538988983577,0.0003294145274424739,0.0004166865741998817,0.0,0.0,0.0,0.0,162.26589595375722,162.26589595375722,162.26589595375722,9.126143475020482,1008.456647398844,784.3872832369942,512.7398843930636,495.71676300578036
12,17.519083969465647,610.2595419847328,147.1946564885496,124.78625954198473,-0.6344383521483338,-0.08708654436484618,0.0,111.10687022900764,6.703832271831701,243.1573702027864,0.999187726967803,0.00041722260918116837,0.0003950504230157988,0.0,0.0,0.0,0.0,156.25954198473283,156.25954198473283,156.25954198473283,8.386454335824158,839.4427480916031,653.8549618320611,439.60305343511453,399.8396946564886
13,9.522968197879859,300.5971731448763,143.61837455830388,125.68197879858657,-2.0609523802532466,0.3950589448137696,0.0,123.04593639575971,6.977034162816509,291.55160081586894,0.9991934578258088,0.0003601673951390181,0.00044637477905207055,0.0,0.0,0.0,0.0,156.13780918727915,156.13780918727915,156.13780918727915,9.066745500497971,894.1554770318021,691.1060070671379,460.3851590106007,433.77031802120143
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,57.5,3.7890219917754333,71.9081158413356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.5,144.5,144.5,8.568746647595209,398.5,316.0,184.0,214.5
15,21.774193548387096,605.0806451612904,85.95161290322581,127.25806451612904,-1.6500317555633146,-2.9438318119433036,0.0,126.11290322580645,7.209186001989534,300.02799106974044,0.9996158500559681,5.1561623661537395e-05,0.00033258832037038813,0.0,0.0,0.0,0.0,160.8709677419355,160.8709677419355,160.8709677419355,8.240401364063583,887.1774193548387,683.6774193548387,458.5967741935484,428.5806451612903
16,9.963265306122448,333.54285714285714,171.1537142857143,123.29387755102042,-1.4060401322408165,1.5439887877603975,0.0,126.57142857142857,7.192835827613596,288.5463209611577,0.9992141992717494,0.0002823266095576505,0.0005034741186929658,0.0,0.0,0.0,0.0,156.58367346938775,156.58367346938775,156.58367346938775,9.279232268019854,915.7673469387755,700.3428571428572,487.0938775510204,428.6734693877551
17,29.520833333333332,1313.1875,162.48958333333334,137.89583333333334,3.7229910111892797,-1.3267815883333545,0.0,139.08333333333334,7.792953751627309,322.0153179434933,0.9993001034488337,0.00021734268043412968,0.0004825538707321989,0.0,0.0,0.0,0.0,161.77083333333334,161.77083333333334,161.77083333333334,10.270119281342398,1003.3333333333334,765.2291666666666,564.6666666666666,438.6666666666667
18,9.2,232.0222222222222,90.58888888888889,128.13333333333333,-3.3177959300571054,-1.8613335398443105,0.0,112.46666666666667,6.237326162355029,224.90102885784714,0.9990139156036103,0.0003794007776486761,0.0006066836187411085,0.0,0.0,0.0,0.0,151.75555555555556,151.75555555555556,151.75555555555556,10.12645191276217,801.4222222222222,630.6444444444444,430.6333333333333,370.7888888888889
19,32.411764705882355,1553.5294117647059,172.61764705882354,129.8235294117647,6.314487753136152,-1.9761942156718988,0.0,158.8235294117647,8.206015922770476,428.6587899545367,0.9995249826881624,0.00039643302898453403,7.858428285309336e-05,0.0,0.0,0.0,0.0,166.94117647058823,166.94117647058823,166.94117647058823,12.248016881966874,1039.1176470588234,759.0588235294117,537.2352941176471,501.88235294117646
20,18.982456140350877,748.8333333333334,197.37280701754386,123.6842105263158,0.8658500923081125,1.87827946557707,0.0,118.14912280701755,7.085159003281856,244.78209207126957,0.9989153301666744,0.0005919996982289742,0.0004926701350966003,0.0,0.0,0.0,0.0,151.68421052631578,151.68421052631578,151.68421052631578,8.212550508751887,890.6754385964912,668.8070175438596,493.7456140350877,396.9298245614035
21,17.841772151898734,580.1772151898734,123.96524303797467,126.17088607594937,-1.1903344040602897,-1.0602587749234913,0.0,122.9873417721519,7.2047141366437994,293.0509252188115,0.9993182751184699,0.0003825296607177031,0.0002991952208124349,0.0,0.0,0.0,0.0,152.03164556962025,152.03164556962025,152.03164556962025,8.007603834266229,932.9683544303797,723.4810126582279,481.1012658227848,451.86708860759495
22,35.625,2198.375,205.5,138.375,10.09025548408571,-1.9934376545344408,0.0,174.875,10.765126551475904,397.1304237408357,0.9998072474942175,0.0,0.00019275250578257516,0.0,0.0,0.0,0.0,155.625,155.625,155.625,7.38492942274762,1355.125,920.125,738.625,616.5
23,28.32894736842105,1151.828947368421,125.42831184210526,139.1184210526316,2.077680764113046,-2.499473717196308,0.0,110.64473684210526,6.38217154051592,237.87626364429994,0.9994035373235312,0.00027207070483826166,0.0003243919716305103,0.0,0.0,0.0,0.0,152.1315789473684,152.1315789473684,152.1315789473684,7.626065450098613,827.3421052631579,655.2631578947369,426.2631578947368,401.07894736842104
24,18.474452554744527,688.3795620437957,173.28218978102188,123.13868613138686,0.20336999334781228,0.9036606812544127,0.0,123.60583941605839,7.3161040750588056,291.1773865111404,0.9986797885369744,0.0005063373075994099,0.0008138741554261646,0.0,0.0,0.0,0.0,153.21167883211677,153.21167883211677,153.21167883211677,9.042185016554456,907.8029197080292,680.1751824817518,489.05109489051097,418.75182481751824
25,29.272727272727273,1264.0757575757575,194.5151515151515,131.09848484848484,3.3296492671735365,0.5984785899791181,0.0,112.5,6.775773165789685,240.3184565073735,0.9990403960398547,0.0004943636688525629,0.00046524029129259206,0.0,0.0,0.0,0.0,150.0681818181818,150.0681818181818,150.0681818181818,8.154293773288943,840.3712121212121,637.4621212121212,464.52272727272725,375.8484848484849
26,18.25925925925926,545.6296296296297,112.53703703703704,121.85185185185185,-1.6495136913782753,-2.457340573212295,0.0,125.96296296296296,6.1004711715544815,376.3912582051881,0.997109813430351,0.0015739390098832905,0.0013162475597657407,0.0,0.0,0.0,0.0,150.03703703703704,150.03703703703704,150.03703703703704,12.19142526199082,761.4074074074074,590.7037037037037,371.77777777777777,389.6296296296296
27,32.0,1388.0,175.0,127.0,16.908626465532663,-6.695555389389146,0.0,162.0,9.532786885245901,321.64236764310664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,148.0,7.868852459016394,1163.0,920.0,414.0,749.0
28,28.7,1186.3777777777777,167.72222222222223,130.01111111111112,2.7318634518920515,-0.5620040268784094,0.0,119.36666666666666,7.436576313341881,264.5849975073505,0.9994174576621205,0.0003477242978743728,0.00023481804000505239,0.0,0.0,0.0,0.0,159.33333333333334,159.33333333333334,159.33333333333334,9.362285400789292,902.4111111111112,685.1888888888889,499.0111111111111,403.4
29,30.576923076923077,1506.7307692307693,238.30769230769232,141.23076923076923,5.708131160171176,1.7990129135963453,0.0,129.1153846153846,8.525374068672916,266.86297971382197,0.9989648232032297,0.00034497330769031744,0.0006902034890800737,0.0,0.0,0.0,0.0,141.19230769230768,141.19230769230768,141.19230769230768,7.5778955842799185,1028.923076923077,762.8461538461538,580.1538461538462,448.7692307692308
30,27.862745098039216,1054.9803921568628,147.49346405228758,127.58169934640523,1.5293413971115406,-1.0636623579271045,0.0,141.5686274509804,7.918544644268925,381.62389551664654,0.9992341964392105,0.0004349477427123212,0.0003308558180772538,0.0,0.0,0.0,0.0,155.6013071895425,155.6013071895425,155.6013071895425,8.385538499540825,1005.9934640522875,749.0980392156863,558.1437908496732,447.8496732026144
31,12.015151515151516,525.1363636363636,233.0469696969697,129.71212121212122,0.4318784391485794,3.9359184573219164,0.0,97.12121212121212,5.6204674210773184,184.57154541324655,0.9977727999672829,0.0003050271742108835,0.0019221728585063248,0.0,0.0,0.0,0.0,147.6969696969697,147.6969696969697,147.6969696969697,7.8275396128181445,718.6212121212121,575.1212121212121,384.1515151515151,334.469696969697
