cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,14.945098039215686,468.50588235294117,125.15139615686275,125.28862745098039,-1.6200064759539603,-0.8694932162319331,0.0,123.2078431372549,7.171483349339204,283.3409071821766,0.9990308917461357,0.000460181471597169,0.0005089267822671261,0.0,0.0,0.0,0.0,156.23607843137256,156.23607843137256,156.23607843137256,8.784303145448005,905.9850980392157,697.0603921568627,483.8062745098039,422.1788235294118
1,27.888,1133.445,166.4506634,129.239,2.417489430554989,-0.49042403631902065,0.0,123.824,7.097849392648779,280.531768654988,0.9991436158007072,0.0003866491323711111,0.0004697350669217807,0.0,0.0,0.0,0.0,155.559,155.559,155.559,9.09644214299903,901.832,691.195,477.182,424.65
2,13.425970873786408,494.72330097087377,187.37268203883494,124.29126213592232,-0.4271616185845742,1.940567824047009,0.0,121.00242718446601,7.079552967122986,284.84123309685026,0.9989945817800894,0.00041553987600390535,0.0005898783439067059,0.0,0.0,0.0,0.0,152.48058252427185,152.48058252427185,152.48058252427185,8.481780359599894,889.3106796116505,677.7851941747573,479.6771844660194,409.63349514563106
