cluster,difficulty_level,total_notes,bpm,duration_seconds,pca_x,pca_y,n_l,n_m,n_mu,n_var,l_4,l_8,l_12,l_16,l_24,l_32,l_oth,t_l,t_s,t_f,t_mu,total_notes_svg,total_notes_csv,notes_mapped_by_beatlines,notes_mapped_fallback
0,8.68013468013468,249.3030303030303,124.87002255892256,126.16498316498317,-2.604597147248198,-0.3411628908519461,0.0,117.3030303030303,6.975884883151301,265.2414463260707,0.9991371873152135,0.0005502664974833274,0.0003125461873031542,0.0,0.0,0.0,0.0,155.56228956228955,155.56228956228955,155.56228956228955,8.483097273735645,881.3905723905724,675.6296296296297,475.3636363636364,406.026936026936
1,26.33678756476684,981.9481865284974,182.81518134715026,120.92746113989638,1.8159380158056333,0.672521620228257,0.0,125.25388601036269,7.170772746176323,285.2850162323395,0.9994683302536297,0.0002331433911601127,0.00029852635521025923,0.0,0.0,0.0,0.0,150.77720207253887,150.77720207253887,150.77720207253887,8.585495001931658,926.5129533678756,700.6943005181347,504.1658031088083,422.34715025906735
2,15.475,438.7,128.084375,113.775,-1.736788488014619,-0.9939988421984051,0.0,152.65,8.456970129526455,353.57313452192756,0.9991701070415067,0.0006821651956042636,0.0001477277628890015,0.0,0.0,0.0,0.0,157.475,157.475,157.475,7.458116671389172,1080.175,809.2,608.7,471.475
3,11.168,435.328,216.1368,128.336,-0.22364428666531647,3.3511604305222638,0.0,108.104,6.622188031832806,219.4597411338841,0.9989121944776964,0.0005539256216142734,0.0005338799006892776,0.0,0.0,0.0,0.0,157.216,157.216,157.216,8.58587791930749,813.664,640.712,447.336,366.328
4,17.0,563.875,112.0,131.25,-1.5723169712096032,-3.9438188862247348,0.0,140.0,6.517658203750949,298.6599400445222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,146.25,146.25,8.213133768518974,839.375,651.5,459.875,379.5
5,25.461038961038962,848.0324675324675,117.8051948051948,126.61688311688312,0.07552909760327176,-1.9798628204532818,0.0,128.05194805194805,7.362718510399988,319.94661657111635,0.9986866820991449,0.0005952409216383768,0.0007180769792166915,0.0,0.0,0.0,0.0,157.96103896103895,157.96103896103895,157.96103896103895,9.306355192971292,899.422077922078,693.2792207792207,470.4220779220779,429.0
6,32.05128205128205,1632.2307692307693,227.89743589743588,139.4102564102564,5.946541692320372,1.1453349856637742,0.0,122.28205128205128,6.532922071080685,255.00646648189462,0.9991896813198244,0.0004571063354913643,0.00035321234468410303,0.0,0.0,0.0,0.0,148.05128205128204,148.05128205128204,148.05128205128204,7.916865995127289,831.3333333333334,660.7179487179487,445.7692307692308,385.56410256410254
7,26.0,834.9555555555555,117.66111111111111,119.26666666666667,0.029822166370791138,-2.6466037210014255,0.0,127.44444444444444,7.275495522186501,296.39496611619956,0.9985298193270358,0.0008516027429979913,0.0006185779299661912,0.0,0.0,0.0,0.0,157.0888888888889,157.0888888888889,157.0888888888889,9.598262333204984,934.0222222222222,721.2222222222222,484.4,449.6222222222222
8,27.67808219178082,1071.6712328767123,134.9969294520548,134.41780821917808,1.300204479903986,-1.6202577144940582,0.0,119.26027397260275,7.058692420303233,267.51988762009506,0.9981441778910566,0.0004943556798356417,0.0013614664291078315,0.0,0.0,0.0,0.0,154.53424657534248,154.53424657534248,154.53424657534248,9.630912125595932,887.3835616438356,672.2465753424658,475.0821917808219,412.3013698630137
9,37.0,2094.0,223.0,127.5,14.051132875006436,-2.861737654318816,0.0,104.5,6.601757228315055,241.4143607235994,0.9986301369863013,0.0,0.0013698630136986301,0.0,0.0,0.0,0.0,153.0,153.0,153.0,7.122382851445662,870.0,688.0,548.0,322.0
10,23.467741935483872,989.6935483870968,231.2725806451613,125.29032258064517,2.6520166280250135,2.835584482422021,0.0,128.4516129032258,7.155157339609426,285.66888688569867,0.9996223039087087,0.00017838002822266944,0.000199316063068691,0.0,0.0,0.0,0.0,161.53225806451613,161.53225806451613,161.53225806451613,8.658880488791992,916.0322580645161,719.7741935483871,465.11290322580646,450.9193548387097
11,25.63529411764706,895.1823529411764,146.5264705882353,122.58235294117647,0.7855307506863227,-0.7815801493568755,0.0,131.68235294117648,7.82445496416112,329.255952283798,0.9992628651897775,0.0003827467085051182,0.0003543881017173751,0.0,0.0,0.0,0.0,162.9470588235294,162.9470588235294,162.9470588235294,8.888217724690005,995.2882352941176,772.3705882352941,515.7764705882353,479.51176470588234
12,18.695652173913043,649.0124223602485,143.16770186335404,124.15527950310559,-0.5227798835818881,-0.3614958091785084,0.0,114.4968944099379,6.413743866360466,260.8511398035749,0.998886748488147,0.0004776761840874796,0.0006355753277655761,0.0,0.0,0.0,0.0,153.47826086956522,153.47826086956522,153.47826086956522,9.495630627525705,807.5341614906832,628.2919254658385,413.60869565217394,393.9254658385093
13,9.522184300341298,299.60409556313994,147.339590443686,124.5665529010239,-1.9858478920271738,0.5538432062759203,0.0,126.18088737201366,7.307488004377155,294.9645782310846,0.9994498577560404,0.00022300326746169287,0.0003271389764978801,0.0,0.0,0.0,0.0,156.82252559726962,156.82252559726962,156.82252559726962,8.4635617906993,929.5597269624574,712.5802047781569,480.8532423208191,448.7064846416382
14,6.5,139.5,132.5,105.0,-3.662575953152735,-3.703381491057199,0.0,82.0,7.278318903318903,124.38542109145465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5,146.5,146.5,7.2186147186147185,955.5,684.5,516.5,439.0
15,22.098591549295776,626.5915492957746,86.69014084507042,128.07042253521126,-1.5078652014153933,-2.9625246476569553,0.0,142.98591549295776,8.068657544793872,325.5023482898585,0.9984586510181558,0.0007255656641775482,0.0008157833176666972,0.0,0.0,0.0,0.0,148.2112676056338,148.2112676056338,148.2112676056338,9.412824275507706,1003.4225352112676,753.6197183098592,550.2816901408451,453.14084507042253
16,10.217261904761905,350.4107142857143,180.2876785714286,123.8422619047619,-1.1866177611945934,1.9217293620147327,0.0,123.60714285714286,6.95163669242101,276.43330227719616,0.9992272186767371,0.00022008034739027079,0.0005527009758727127,0.0,0.0,0.0,0.0,158.0625,158.0625,158.0625,9.752773950131267,890.6190476190476,684.6666666666666,479.67857142857144,410.9404761904762
17,29.8,1334.090909090909,166.6727272727273,135.94545454545454,3.8394131734530776,-1.1506815837694986,0.0,107.2909090909091,6.429012515590635,215.89052606540014,0.9988851098520012,0.0009016087646835603,0.00021328138331525078,0.0,0.0,0.0,0.0,151.29090909090908,151.29090909090908,151.29090909090908,7.956444225676044,809.7636363636364,621.1636363636363,437.6181818181818,372.1454545454545
18,9.131868131868131,231.17582417582418,90.97802197802197,128.0879120879121,-3.312292980019711,-1.8372400472526145,0.0,133.7912087912088,7.897867059693035,318.88309463659584,0.999119228871621,0.0006717074883231315,0.00020906364005587915,0.0,0.0,0.0,0.0,151.03296703296704,151.03296703296704,151.03296703296704,8.462491458732286,1016.6813186813187,768.7912087912088,540.3516483516484,476.3296703296703
19,32.5,1588.75,170.6,131.8,6.2279011884309785,-2.044210080539773,0.0,95.7,6.120661959059031,218.74587469460477,0.9999326145552561,6.738544474393532e-05,0.0,0.0,0.0,0.0,0.0,174.25,174.25,174.25,7.991251002243447,769.45,622.55,387.35,382.1
20,18.330708661417322,728.8110236220473,195.83858267716536,124.81889763779527,0.7131924225776105,1.869045806995981,0.0,116.67716535433071,6.715476259170411,255.03698287455782,0.9993960109923797,0.00021763226070696163,0.00038635674691332315,0.0,0.0,0.0,0.0,147.78740157480314,147.78740157480314,147.78740157480314,7.63550793969697,868.5354330708661,673.6614173228346,445.9133858267717,422.62204724409446
21,17.493150684931507,562.5890410958904,123.73293424657534,126.54109589041096,-1.2712614537007658,-1.0340253457645998,0.0,119.78082191780823,7.017146579852999,274.4835637496006,0.9988236633399201,0.0003586644176340306,0.000817672242445969,0.0,0.0,0.0,0.0,153.72602739726028,153.72602739726028,153.72602739726028,8.590075421767368,887.6986301369863,677.8219178082192,475.541095890411,412.1575342465753
22,35.625,2198.375,205.5,138.375,10.09025548408571,-1.9934376545344408,0.0,98.625,6.358670759256244,232.3115465875132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.625,166.625,166.625,7.755380053441204,702.875,528.875,418.0,284.875
23,28.291666666666668,1155.4722222222222,125.48682916666667,139.38888888888889,2.145850557838065,-2.5304605559917777,0.0,139.70833333333334,8.229160964555998,322.5456587436881,0.9990950978843662,0.0006611752763134794,0.00024372683932038288,0.0,0.0,0.0,0.0,149.75,149.75,149.75,9.238196538449657,1028.5833333333333,745.6388888888889,580.0416666666666,448.5416666666667
24,18.282758620689656,672.9793103448276,170.84593103448276,123.21379310344828,0.10168145954951274,0.8228105501780547,0.0,109.07586206896552,6.4565944968129125,258.33513536688713,0.9987889198193178,0.0006526534315003319,0.0005584267491817648,0.0,0.0,0.0,0.0,154.17241379310346,154.17241379310346,154.17241379310346,9.287413846602714,781.9379310344827,610.0206896551724,408.7931034482759,373.1448275862069
25,29.5,1300.3714285714286,195.39642857142857,132.82142857142858,3.509289165724216,0.5638523666167401,0.0,128.03571428571428,7.78608349832067,284.04231004134624,0.9992556540210139,0.00036968002558905843,0.0003746659533969248,0.0,0.0,0.0,0.0,155.03571428571428,155.03571428571428,155.03571428571428,7.826807303285254,971.5714285714286,734.3642857142858,536.0357142857143,435.5357142857143
26,18.307692307692307,546.9230769230769,112.67307692307692,121.73076923076923,-1.6420232256236449,-2.4672998728960565,0.0,137.80769230769232,8.25343708672662,280.57162029523334,0.9992881848862484,0.0005964420356748358,0.0001153730780768077,0.0,0.0,0.0,0.0,154.07692307692307,154.07692307692307,154.07692307692307,8.940011963318753,1045.0384615384614,762.2692307692307,609.8461538461538,435.1923076923077
27,32.0,1388.0,175.0,127.0,16.908626465532663,-6.695555389389146,0.0,82.0,9.030927835051546,112.93718779891594,0.9965753424657534,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,86.0,86.0,86.0,9.278350515463918,876.0,595.0,528.0,348.0
28,28.201612903225808,1134.6774193548388,164.15725806451613,127.11290322580645,2.392380100644947,-0.5944846392754747,0.0,119.91935483870968,6.493897672141521,329.1157818603052,0.9983684877508259,0.0003664315119257334,0.0012650807372484344,0.0,0.0,0.0,0.0,150.11290322580646,150.11290322580646,150.11290322580646,8.537019637555543,830.8306451612904,636.1612903225806,456.758064516129,374.0725806451613
